,ACCOUNT,RN,COMPANY,SITE,COUNTY,REGION,SIC,SIC DESCRIPTION,REPORTING YEAR,CO TPY,NOX TPY,Pb TPY,PM10 TPY,PM2.5 TPY,SO2 TPY,VOC TPY,ADDRESS,LATITUDE,LONGITUDE
573,GJ0003W,RN100237502,JGE GAS SOLUTIONS LP,LONGVIEW GAS PLANT,GREGG,5.0,1321.0,NATURAL GAS LIQUIDS,2020,136.637,459.018,0.0,32.4906,32.4906,5.815,63.5728,"JGE GAS SOLUTIONS LP,GREGG,TEXAS,USA",32.5075484,-94.8549204
574,GJ0035J,RN100650779,JOY GLOBAL LONGVIEW OPERATIONS LLC,JOY GLOBAL LONGVIEW OPERATIONS,GREGG,5.0,3531.0,CONSTRUCTION MACHINERY,2020,3.8459,4.5071,0.0,0.3658,0.3625,0.0263,2.9167,"JOY GLOBAL LONGVIEW OPERATIONS LLC,GREGG,TEXAS,USA",32.4579118,-94.73719489999999
575,GJ0040Q,RN100211572,EAGLE RAILCAR SERVICES-LONGVIEW TEXAS LLC,EAGLE RAILCAR SERVICE LONGVIEW TEXAS,GREGG,5.0,4789.0,"TRANSPORTATION SERVICES, NEC",2020,0.6495,0.8161,0.0,0.06,0.0576,0.0046,17.249,"EAGLE RAILCAR SERVICES-LONGVIEW TEXAS LLC,GREGG,TEXAS,USA",32.502179,-94.78894799999999
576,GJ0043K,RN102156916,SOUTHWESTERN ELECTRIC POWER COMPANY,AEP KNOX LEE POWER PLANT,GREGG,5.0,4911.0,ELECTRIC SERVICES,2020,0.85,102.83,0.0004,6.3504,6.35,0.51,4.7498,"SOUTHWESTERN ELECTRIC POWER COMPANY,GREGG,TEXAS,USA",32.4892547,-94.8520636
577,GJ0045G,RN100211721,SKEETER PRODUCTS INC,SKEETER PRODUCTS,GREGG,5.0,3732.0,BOAT BUILDING AND REPAIRING,2020,0,0,0.0,0.0539,0.0539,0,68.9323,"SKEETER PRODUCTS INC,GREGG,TEXAS,USA",32.4052551,-94.8501597
578,GJ0063E,RN102171980,DELEK CRUDE LOGISTICS LLC,LONGVIEW TANK FARM,GREGG,5.0,4612.0,CRUDE PETROLEUM PIPE LINES,2020,0,0,0.0,0,0,0,4.8875,"DELEK CRUDE LOGISTICS LLC,GREGG,TEXAS,USA",32.4892547,-94.8520636
579,GJ0070H,RN102591781,MID VALLEY PIPELINE CO,LONGVIEW STATION,GREGG,5.0,5171.0,PETROLEUM BULK STATIONS & TERMINALS,2020,0,0,0.0,0,0,0,19.3166,"MID VALLEY PIPELINE CO,GREGG,TEXAS,USA",32.483104,-94.832309
580,GJ0079M,RN100215748,MIDCOAST G & P EAST TEXAS LP,LONGVIEW GAS PLANT,GREGG,5.0,1321.0,NATURAL GAS LIQUIDS,2020,27.5177,97.701,0.0,2.7956,2.5093,3.1839,5.3512,"MIDCOAST G & P EAST TEXAS LP,GREGG,TEXAS,USA",32.5296637,-94.96995749999999
581,GJ0082A,RN100219518,NORRIS CYLINDER COMPANY,HIGH PRESSURE GAS CYLNDR.,GREGG,5.0,3443.0,FABRICATED PLATE WORK (BOILER SHOPS),2020,2.9997,3.5712,0.0,3.5362,0.2716,0.0214,22.9251,"NORRIS CYLINDER COMPANY,GREGG,TEXAS,USA",32.4727479,-94.7654805
582,GJ0083V,RN102983582,GULF SOUTH PIPELINE COMPANY LLC,LONGVIEW #2 COMPRESSOR STATION,GREGG,5.0,4922.0,NATURAL GAS TRANSMISSION,2020,0.896,7.7138,0.0,0.5088,0.3688,0.0208,12.7236,"GULF SOUTH PIPELINE COMPANY LLC,GREGG,TEXAS,USA",32.4892547,-94.8520636
583,GJ0119C,RN100224187,TEXAS EASTERN TRANSMISSION LP,LONGVIEW COMPRESSOR STATION,GREGG,5.0,4922.0,NATURAL GAS TRANSMISSION,2020,0.3684,0.3272,0.0,0.0151,0.0151,0.0011,8.2887,"TEXAS EASTERN TRANSMISSION LP,GREGG,TEXAS,USA",32.4567396,-94.7086808
584,GJ0121P,RN102161973,GENPAK LLC,POLYTHERM PLT,GREGG,5.0,3089.0,"PLASTICS PRODUCTS, NEC",2020,0.38,0.452,0.0,0.405,0.405,0.0027,27.749,"GENPAK LLC,GREGG,TEXAS,USA",32.4960471,-94.8159632
585,GJ0137A,RN102518834,XTO ENERGY INC,EAST GLADEWATER STATION,GREGG,5.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,10.352,20.782,0.0,0.447,0.447,0.209,10.9271,"XTO ENERGY INC,GREGG,TEXAS,USA",32.3990011,-94.8740696
586,GJ0142H,RN102561909,PERMIAN EXPRESS PARTNERS LLC,TEXOMA TANKS,GREGG,5.0,4612.0,CRUDE PETROLEUM PIPE LINES,2020,0,0,0.0,0,0,0,14.6237,"PERMIAN EXPRESS PARTNERS LLC,GREGG,TEXAS,USA",32.4892547,-94.8520636
587,GJ0164U,RN102608775,TGNR EAST TEXAS LLC,OAKHILL COMPRESSOR STATION,GREGG,5.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,13.16,31.8005,0.0,1.504,1.504,0.0891,13.8351,"TGNR EAST TEXAS LLC,GREGG,TEXAS,USA",32.4041486,-94.8508183
588,GJ0188G,RN100825421,GULF SOUTH PIPELINE COMPANY LLC,LONGVIEW 1 COMP STATION,GREGG,5.0,4922.0,NATURAL GAS TRANSMISSION,2020,0.1511,0.0855,0.0,0.1047,0.0114,0,2.5561,"GULF SOUTH PIPELINE COMPANY LLC,GREGG,TEXAS,USA",32.4892547,-94.8520636
589,GJ0212L,RN101909737,PINE HILL FARMS LANDFILL TX LP,PINEHILL LANDFILL,GREGG,5.0,4953.0,REFUSE SYSTEMS,2020,3.615,0.793,0.0,8.0053,3.9008,0.165,8.3217,"PINE HILL FARMS LANDFILL TX LP,GREGG,TEXAS,USA",32.6296446,-94.7252422
590,GJ0214H,RN102561883,MIDCOAST G & P EAST TEXAS LP,DANVILLE COMPRESSOR STAT,GREGG,5.0,4922.0,NATURAL GAS TRANSMISSION,2020,2.2093,0.9036,0.0,0.9322,0.6522,0.0226,8.3477,"MIDCOAST G & P EAST TEXAS LP,GREGG,TEXAS,USA",32.5296637,-94.96995749999999
591,GJ0234B,RN101963924,MIDCOAST G & P EAST TEXAS LP,WILLOW SPRINGS COMPRESSOR STATION,GREGG,5.0,4922.0,NATURAL GAS TRANSMISSION,2020,9.6564,4.0849,0.0,0.3585,0.3585,0.0212,10.6384,"MIDCOAST G & P EAST TEXAS LP,GREGG,TEXAS,USA",32.5296637,-94.96995749999999
592,GJ0286F,RN103060109,MIDCOAST G & P EAST TEXAS LP,VOYAGEUR COMPRESSOR STATION,GREGG,5.0,4922.0,NATURAL GAS TRANSMISSION,2020,0.3063,0.2414,0.0,0.0865,0.0865,0.0029,2.2548,"MIDCOAST G & P EAST TEXAS LP,GREGG,TEXAS,USA",32.5296637,-94.96995749999999
593,GJ0398Q,RN102738390,MIDCOAST G & P EAST TEXAS LP,SWINGING BRIDGE COMPRESSOR STATION,GREGG,5.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,0,0,0.0,0,0,0,0.3314,"MIDCOAST G & P EAST TEXAS LP,GREGG,TEXAS,USA",32.5296637,-94.96995749999999
594,GJA005E,RN109401026,NUCOR STEEL LONGVIEW LLC,NUCOR STEEL LONGVIEW,GREGG,5.0,3312.0,BLAST FURNACES AND STEEL MILLS,2020,192.3089,113.4806,0.2906,79.356,79.3558,10.3105,17.1241,"NUCOR STEEL LONGVIEW LLC,GREGG,TEXAS,USA",32.4597644,-94.7398456
595,GK0075J,RN102411063,NATIONAL OILWELL VARCO LP,VARCO NAVASOTA COATING PLANT,GRIMES,9.0,3479.0,METAL COATING AND ALLIED SERVICES,2020,20.9836,27.9894,0.0,6.8839,6.8839,0.1525,26.4787,"NATIONAL OILWELL VARCO LP,GRIMES,TEXAS,USA",30.3658841,-96.09137439999999
596,GK0077F,RN100245539,TENASKA FRONTIER PARTNERS LTD,TENASKA FRONTIER GENERATION STATION,GRIMES,9.0,4911.0,ELECTRIC SERVICES,2020,327.8203,493.9891,0.0006,45.2535,33.422,8.3009,38.0575,"TENASKA FRONTIER PARTNERS LTD,GRIMES,TEXAS,USA",30.5927677,-95.9173126
597,GKA001A,RN104599840,ETC TEXAS PIPELINE LTD,GRIMES COUNTY COMPRESSOR STATION,GRIMES,9.0,4922.0,NATURAL GAS TRANSMISSION,2020,37.1873,87.2501,0.0,5.1952,5.1952,0.3059,47.6848,"ETC TEXAS PIPELINE LTD,GRIMES,TEXAS,USA",30.4829853,-95.9832577
598,GKA002B,RN100630458,BRAZOS VALLEY SOLID WASTE MANAGEMENT AGENCY INC,TWIN OAKS LANDFILL,GRIMES,9.0,4953.0,REFUSE SYSTEMS,2020,0.045,0.115,0.0,27.037,11.527,0.007,17.305,"BRAZOS VALLEY SOLID WASTE MANAGEMENT AGENCY INC,GRIMES,TEXAS,USA",30.6017576,-96.15330499999999
599,GL0028H,RN102413689,STRUCTURAL METALS INC,FURNACE & STEEL MILL,GUADALUPE,13.0,3312.0,BLAST FURNACES AND STEEL MILLS,2020,673.6873,121.5541,0.125,143.5066,115.5976,104.2307,41.5386,"STRUCTURAL METALS INC,GUADALUPE,TEXAS,USA",29.5810631,-98.0238218
600,GL0034M,RN102799780,GEORGIA-PACIFIC GYPSUM II LLC,MCQUEENEY WALLBOARD,GUADALUPE,13.0,3275.0,GYPSUM PRODUCTS,2020,40.9982,30.8768,0.0,16.7162,16.5195,0.4624,17.4993,"GEORGIA-PACIFIC GYPSUM II LLC,GUADALUPE,TEXAS,USA",29.5914715,-98.0314301
601,GL0049W,RN100219922,XERXES CORPORATION,XERXES SEGUIN PLANT,GUADALUPE,13.0,3089.0,"PLASTICS PRODUCTS, NEC",2020,0.1674,0.1995,0.0,0,0,0.0012,92.1967,"XERXES CORPORATION,GUADALUPE,TEXAS,USA",29.59106629999999,-98.0020675
602,GL0135F,RN100225820,GUADALUPE POWER I LLC,GUADALUPE GENERATING STATION,GUADALUPE,13.0,4911.0,ELECTRIC SERVICES,2020,164.7602,756.9942,0.0,96.5487,89.1971,14.449,10.0395,"GUADALUPE POWER I LLC,GUADALUPE,TEXAS,USA",29.587769,-97.96975
603,GL0145C,RN100851211,REPUBLIC PLASTICS LTD,SEGUIN FOAM PLANT,GUADALUPE,13.0,3086.0,"PLASTICS, FOAM PRODUCTS",2020,0,0,0.0,0.336,0.336,0,219.8,"REPUBLIC PLASTICS LTD,GUADALUPE,TEXAS,USA",29.5871112,-98.0429363
604,GL0146A,RN100218742,CITY PUBLIC SERVICE BOARD,RIO NOGALES POWER PLANT,GUADALUPE,13.0,4911.0,ELECTRIC SERVICES,2020,36.0515,301.8209,0.0,68.6424,68.0775,8.6156,24.1748,"CITY PUBLIC SERVICE BOARD,GUADALUPE,TEXAS,USA",31.9685988,-99.9018131
605,GLA002B,RN104444526,ARMORTEX INC,SAFEGUARD SECURITY SERVICES,GUADALUPE,13.0,2295.0,"COATED FABRICS, NOT RUBBERIZED",2020,0,0,0.0,0,0,0,4.57,"ARMORTEX INC,GUADALUPE,TEXAS,USA",29.6020959,-98.2819445
606,GLA005E,RN105667349,CATERPILLAR INC,CATERPILLAR SEGUIN ENGINE CENTER,GUADALUPE,13.0,3519.0,INTERNAL COMBUSTION ENGINES,2020,12.21,42.73,0.0,1.4473,1.4473,0.1763,5.5775,"CATERPILLAR INC,GUADALUPE,TEXAS,USA",29.5735326,-97.99478500000001
607,GSA007G,RN109957415,LONESTAR OPERATING LLC,CYCLONE CDP,GONZALES,14.0,1321.0,NATURAL GAS LIQUIDS,2020,74.249,37.561,0.0,0.13,0.13,152.63,25.6781,"LONESTAR OPERATING LLC,GONZALES,TEXAS,USA",29.5016257,-97.4524926
608,HA0014C,RN101875771,COTTON CENTER FARMERS COOPERATIVE GIN,COTTON CENTER FARMERS COOPERATIVE GIN,HALE,2.0,724.0,COTTON GINNING,2020,0.66,0.79,0.0,14.4,1.02,0,0.04,"COTTON CENTER FARMERS COOPERATIVE GIN,HALE,TEXAS,USA",33.9925865,-101.9906905
609,HA0020H,RN102524196,WINDSTAR INC,EDCOT GIN,HALE,2.0,724.0,COTTON GINNING,2020,0.49,0.59,0.0,11.5,0.8,0,0.03,"WINDSTAR INC,HALE,TEXAS,USA",34.1064941,-101.8891721
610,HA0039J,RN102416773,QUARTERWAY COTTON GROWERS LLC,QUARTERWAY COTTON GROWERS,HALE,2.0,724.0,COTTON GINNING,2020,0.75,0.89,0.0,10.05,0.75,0.01,0.05,"QUARTERWAY COTTON GROWERS LLC,HALE,TEXAS,USA",34.1890818,-101.8500388
611,HA0106T,RN100215086,AZTECA MILLING LP,PLAINVIEW CORN MILLING PLANT,HALE,2.0,2041.0,FLOUR & OTHER GRAIN MILL PRODUCTS,2020,44.14,52.519,0.0,60.8268,14.712,0.315,2.887,"AZTECA MILLING LP,HALE,TEXAS,USA",34.125882,-101.7490679
612,HA0116Q,RN100224328,NORTHERN NATURAL GAS CO,PLAINVIEW COMPRESSOR,HALE,2.0,4922.0,NATURAL GAS TRANSMISSION,2020,20.5358,79.5112,0.0,1.6386,1.6386,0.8436,2.4457,"NORTHERN NATURAL GAS CO,HALE,TEXAS,USA",31.9685988,-99.9018131
613,HA0179P,RN101983278,PLAINVIEW BIOENERGY LLC,PLAINVIEW BIOENERY,HALE,2.0,5153.0,GRAIN AND FIELD BEANS,2020,10.202,16.121,0.0,21.557,19.383,0.285,41.3085,"PLAINVIEW BIOENERGY LLC,HALE,TEXAS,USA",34.1847936,-101.7068417
614,HAA002B,RN105862510,GOLDEN SPREAD ELECTRIC COOPERATIVE INC,ANTELOPE STATION,HALE,2.0,4911.0,ELECTRIC SERVICES,2020,94.3076,117.6453,0.0,67.9856,67.9551,22.4198,99.1695,"GOLDEN SPREAD ELECTRIC COOPERATIVE INC,HALE,TEXAS,USA",33.8644142,-101.8425598
615,HD0014P,RN100219955,DCP OPERATING COMPANY  LP,SHERHAN GAS PLANT,HANSFORD,1.0,1321.0,NATURAL GAS LIQUIDS,2020,91.7951,176.9797,0.0,8.4585,8.4585,79.6122,60.738,"DCP OPERATING COMPANY  LP,HANSFORD,TEXAS,USA",36.2014217,-101.302104
616,HD0029C,RN100218510,ANR PIPELINE COMPANY,EG HILL COMPRESSOR,HANSFORD,1.0,4922.0,NATURAL GAS TRANSMISSION,2020,28.698,633.04,0.0,6.412,6.412,0.0812,19.7098,"ANR PIPELINE COMPANY,HANSFORD,TEXAS,USA",36.2014217,-101.302104
617,HD0031P,RN102549359,PANHANDLE EASTERN PIPE LINE COMPANY LP,HANSFORD SITE,HANSFORD,1.0,4922.0,NATURAL GAS TRANSMISSION,2020,24.436,395.531,0.0,2.0351,2.0351,0.0617,175.402,"PANHANDLE EASTERN PIPE LINE COMPANY LP,HANSFORD,TEXAS,USA",36.2014217,-101.302104
618,HD0055B,RN100210616,DCP OPERATING COMPANY LP,HOLT STATION,HANSFORD,1.0,1311.0,CRUDE PETROLEUM & NATURAL GAS,2020,65.2,43.27,0.0,1.49,1.49,0.0638,23.0243,"DCP OPERATING COMPANY LP,HANSFORD,TEXAS,USA",36.2014217,-101.302104
619,HDA002B,RN104859194,ADOBE WALLS GIN LP,ADOBE WALLS GIN,HANSFORD,1.0,724.0,COTTON GINNING,2020,3.39,4.03,0.0,22.61,2.12,0.02,0.23,"ADOBE WALLS GIN LP,HANSFORD,TEXAS,USA",36.0819819,-101.2512603
620,HDA003C,RN110466018,SKYLAND GRAIN LLC,SPEARMAN COTTON GIN,HANSFORD,1.0,724.0,COTTON GINNING,2020,2.89,3.44,0.0,33.04,2.33,0.02,0.19,"SKYLAND GRAIN LLC,HANSFORD,TEXAS,USA",36.1960781,-101.162773
621,HE0006D,RN100216209,GEORGIA-PACIFIC GYPSUM LLC,ACME WALLBOARD PLANT,HARDEMAN,3.0,3275.0,GYPSUM PRODUCTS,2020,102.3849,37.0478,0.0,125.1233,75.6377,0.2771,114.4778,"GEORGIA-PACIFIC GYPSUM LLC,HARDEMAN,TEXAS,USA",34.3170287,-99.8218966
622,HF0003V,RN101969194,ENTERPRISE PRODUCTS OPERATING LLC,SILSBEE COMPRESSOR STATION,HARDIN,10.0,4922.0,NATURAL GAS TRANSMISSION,2020,3.3872,16.4637,0.0,0.3648,0.3648,0.0216,20.0338,"ENTERPRISE PRODUCTS OPERATING LLC,HARDIN,TEXAS,USA",30.15243479999999,-94.73908899999999
623,HF0011W,RN100216647,DRAGON PRODUCTS LTD,NORTH SILSBEE FACILITY,HARDIN,10.0,3537.0,INDUSTRIAL TRUCKS AND TRACTORS,2020,0.9677,1.152,0.0,0.8362,0.0877,0,0.1204,"DRAGON PRODUCTS LTD,HARDIN,TEXAS,USA",30.3689344,-94.1705224
624,HF0017K,RN101995611,SOUTH HAMPTON RESOURCES INC,SOUTH HAMPTON RESOURCES,HARDIN,10.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,56.2645,51.5596,0.0,4.968,4.968,0.3911,54.6466,"SOUTH HAMPTON RESOURCES INC,HARDIN,TEXAS,USA",30.37467,-94.171005
625,HF0019G,RN101985653,MOTIVA CHEMICALS LLC,SOUR LAKE OLEFINS FACILITY,HARDIN,10.0,4613.0,REFINED PETROLEUM PIPELINES,2020,21.5727,22.3526,0.0,0.3022,0.3022,0.0004,3.2264,"MOTIVA CHEMICALS LLC,HARDIN,TEXAS,USA",30.15243479999999,-94.73908899999999
626,HF0024N,RN100215987,SUNOCO PIPELINE LP,SOUR LAKE STATION,HARDIN,10.0,4612.0,CRUDE PETROLEUM PIPE LINES,2020,0.0114,0.0313,0.0,0.001,0.001,0.0001,12.6619,"SUNOCO PIPELINE LP,HARDIN,TEXAS,USA",30.15243479999999,-94.73908899999999
627,HF0025L,RN100224088,CITGO PIPELINE COMPANY,SOUR LAKE,HARDIN,10.0,4612.0,CRUDE PETROLEUM PIPE LINES,2020,0.0014,0.0024,0.0,0,0,0,22.0401,"CITGO PIPELINE COMPANY,HARDIN,TEXAS,USA",30.15243479999999,-94.73908899999999
628,HF0034K,RN100214659,CLEARSTREAM WASTEWATER SYSTEMS INC,SILSBEE PLASTICS PLANT,HARDIN,10.0,3089.0,"PLASTICS PRODUCTS, NEC",2020,0,0,0.0,0.0065,0,0,14.4002,"CLEARSTREAM WASTEWATER SYSTEMS INC,HARDIN,TEXAS,USA",30.18677529999999,-94.18661879999999
629,HF0042L,RN100211838,TRANSCONTINENTAL GAS PIPE LINE COMPANY LLC,STATION 40,HARDIN,10.0,4922.0,NATURAL GAS TRANSMISSION,2020,10.7723,30.4647,0.0,2.8812,2.8812,0.035,3.997,"TRANSCONTINENTAL GAS PIPE LINE COMPANY LLC,HARDIN,TEXAS,USA",30.15243479999999,-94.73908899999999
630,HFA001A,RN103214151,SUNOCO PARTNERS MARKETING & TERMINALS LP,NONA MILLS TRUCK STATION,HARDIN,10.0,4213.0,"TRUCKING, EXCEPT LOCAL",2020,0,0,0.0,0,0,0,0,"SUNOCO PARTNERS MARKETING & TERMINALS LP,HARDIN,TEXAS,USA",31.9685988,-99.9018131
631,HFA002B,RN103669735,SUNOCO PARTNERS MARKETING & TERMINALS LP,SOUR LAKE B CT STATION,HARDIN,10.0,4213.0,"TRUCKING, EXCEPT LOCAL",2020,0,0,0.0,0,0,0,8.8167,"SUNOCO PARTNERS MARKETING & TERMINALS LP,HARDIN,TEXAS,USA",31.9685988,-99.9018131
632,HFA006F,RN105295802,EAST TEXAS ELECTRIC COOPERATIVE INC,HARDIN COUNTY PEAKING FACILITY,HARDIN,10.0,4911.0,ELECTRIC SERVICES,2020,22.8407,17.3319,0.0,7.7879,7.7879,0.3533,4.4464,"EAST TEXAS ELECTRIC COOPERATIVE INC,HARDIN,TEXAS,USA",30.15243479999999,-94.73908899999999
633,HFA010J,RN109137703,SUNOCO PARTNERS MARKETING & TERMINALS LP,SARATOGA TRUCK STATION,HARDIN,10.0,4213.0,"TRUCKING, EXCEPT LOCAL",2020,0,0,0.0,0,0,0,17.8685,"SUNOCO PARTNERS MARKETING & TERMINALS LP,HARDIN,TEXAS,USA",31.9685988,-99.9018131
634,HG0002M,RN101378875,AAA BLAST COTE INC,AAA CLEANING FACILITIES NO 1 7 NO 2,HARRIS,12.0,3471.0,PLATING AND POLISHING,2020,0,0,0.0,0,0,0,5.16,"AAA BLAST COTE INC,HARRIS,TEXAS,USA",29.5671876,-95.1928976
635,HG0010N,RN102041282,AIR PRODUCTS LLC,LA PORTE FACILITY,HARRIS,12.0,2813.0,INDUSTRIAL GASES,2020,53.4083,25.4694,0.0,42.3733,42.3713,2.4142,2.4106,"AIR PRODUCTS LLC,HARRIS,TEXAS,USA",29.7751825,-95.3102505
636,HG0011L,RN100221324,AIR PRODUCTS LLC,PASADENA FACILITY,HARRIS,12.0,2813.0,INDUSTRIAL GASES,2020,5.7821,16.2336,0.0,12.838,12.838,0.172,3.902,"AIR PRODUCTS LLC,HARRIS,TEXAS,USA",29.7751825,-95.3102505
637,HG0017W,RN102180486,MAGELLAN TERMINALS HOLDINGS LP,GALENA PARK TERMINAL,HARRIS,12.0,4226.0,SPECIAL WAREHOUSING AND STORAGE,2020,6.9899,7.8865,0.0,1.0656,0.9787,0.0515,193.6423,"MAGELLAN TERMINALS HOLDINGS LP,HARRIS,TEXAS,USA",29.7428313,-95.20286109999999
638,HG0028R,RN100671445,ARDAGH GLASS PACKAGING INC,LONGHORN GLASS PLANT,HARRIS,12.0,3221.0,GLASS CONTAINERS,2020,13.413,80.785,0.0,61.3301,56.3,169.953,9.042,"ARDAGH GLASS PACKAGING INC,HARRIS,TEXAS,USA",29.7751825,-95.3102505
639,HG0029P,RN101041598,LBC HOUSTON LP,LBC HOUSTON BAYPORT TERMINAL,HARRIS,12.0,4226.0,SPECIAL WAREHOUSING AND STORAGE,2020,64.1198,25.8549,0.0,2.2152,2.215,5.1879,71.473,"LBC HOUSTON LP,HARRIS,TEXAS,USA",29.6079423,-95.0281201
640,HG0030H,RN100211697,ANHEUSER-BUSCH INC,ANHEUSER BUSCH HOUSTON BREWERY,HARRIS,12.0,2082.0,MALT BEVERAGES,2020,42.1151,14.726,0.0,52.4602,51.9778,6.3908,176.6559,"ANHEUSER-BUSCH INC,HARRIS,TEXAS,USA",29.7751825,-95.3102505
641,HG0033B,RN100542281,EQUISTAR CHEMICALS LP,CHANNELVIEW COMPLEX,HARRIS,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,1941.0494,951.0537,0.0,202.5739,173.3902,16.4017,749.5645,"EQUISTAR CHEMICALS LP,HARRIS,TEXAS,USA",29.6657838,-95.0193728
642,HG0035U,RN102576063,FLINT HILLS RESOURCES HOUSTON CHEMICAL LLC,FLINT HILLS RESOURCES HOUSTON CHEMICAL,HARRIS,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,124.5457,161.825,0.0,48.7336,47.5152,26.1807,42.6995,"FLINT HILLS RESOURCES HOUSTON CHEMICAL LLC,HARRIS,TEXAS,USA",29.70621959999999,-95.2511732
643,HG0036S,RN100212109,TOTAL PETROCHEMICALS & REFINING USA  INC,LA PORTE POLYPROPYLENE,HARRIS,12.0,2821.0,PLASTICS MATERIALS AND SYNTHETIC RESINS,2020,51.9824,42.1692,0.0,28.5528,24.2814,0.1004,71.6522,"TOTAL PETROCHEMICALS & REFINING USA  INC,HARRIS,TEXAS,USA",29.7751825,-95.3102505
644,HG0048L,RN100218130,HOUSTON REFINING LP,HOUSTON REFINING,HARRIS,12.0,2911.0,PETROLEUM REFINING,2020,309.1767,725.9407,0.0,143.1605,136.888,531.0829,646.4396,"HOUSTON REFINING LP,HARRIS,TEXAS,USA",29.7098168,-95.23611849999999
645,HG0052U,RN100223379,WR GRACE & CO-CONN,GRACE PASADENA CATALYST SITE,HARRIS,12.0,2819.0,INDUSTRIAL INORGANIC CHEMICALS,2020,9.7292,5.4911,0.0,1.6496,1.6496,0.0702,26.8054,"WR GRACE & CO-CONN,HARRIS,TEXAS,USA",29.9381758,-95.3273432
646,HG0066J,RN100683002,EAGLE RAILCAR SERVICES-CHANNELVIEW TEXAS LLC,EAGLE RAILCAR CHANNELVIEW FACILITY,HARRIS,12.0,4789.0,"TRANSPORTATION SERVICES, NEC",2020,0.3379,0.3587,0.0,0.045,0.0423,0.0021,7.4883,"EAGLE RAILCAR SERVICES-CHANNELVIEW TEXAS LLC,HARRIS,TEXAS,USA",29.7776881,-95.1456626
647,HG0071Q,RN100233998,AIR LIQUIDE AMERICA CORPORATION,AIR LIQUIDE BAYPORT COMPL,HARRIS,12.0,2813.0,INDUSTRIAL GASES,2020,376.3664,328.142,0.0,60.399,54.459,5.4865,21.433,"AIR LIQUIDE AMERICA CORPORATION,HARRIS,TEXAS,USA",29.7751825,-95.3102505
648,HG0076G,RN102320116,SWS HOLDINGS BRADY ISLAND LP,SOUTHWEST SHIPYARD BRADY ISLAND,HARRIS,12.0,3731.0,SHIP BUILDING AND REPAIRING,2020,0,0,0.0014,0.3077,0.0541,0,6.2813,"SWS HOLDINGS BRADY ISLAND LP,HARRIS,TEXAS,USA",29.7232844,-95.2760469
649,HG0086D,RN100213347,BROCHSTEINS INC,BROCHSTEINS,HARRIS,12.0,2521.0,WOOD OFFICE FURNITURE,2020,0.1073,0.1277,0.0,1.3763,1.3763,0.0008,12.8392,"BROCHSTEINS INC,HARRIS,TEXAS,USA",29.6618235,-95.44303889999999
650,HG0114A,RN100217413,WYMAN-GORDON FORGINGS LP,CYPRESS PLANT,HARRIS,12.0,3462.0,IRON AND STEEL FORGINGS,2020,53.5926,84.7091,0.0,13.1997,13.118,0.5568,11.787,"WYMAN-GORDON FORGINGS LP,HARRIS,TEXAS,USA",29.933175,-95.6534373
651,HG0126Q,RN100227016,CELANESE LTD,CLEAR LAKE PLANT,HARRIS,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,502.0136,91.4084,0.0,57.9088,51.3879,11.148,189.1565,"CELANESE LTD,HARRIS,TEXAS,USA",29.550327,-95.119275
652,HG0130C,RN100219310,VALERO REFINING-TEXAS LP,HOUSTON REFINERY,HARRIS,12.0,2911.0,PETROLEUM REFINING,2020,175.9741,159.938,0.0212,175.3533,83.7159,50.4709,164.1251,"VALERO REFINING-TEXAS LP,HARRIS,TEXAS,USA",29.7428144,-95.3287009
653,HG0134R,RN100238740,TEXMARK CHEMICALS INC,TEXMARK CHEMICALS,HARRIS,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,8.9251,3.3163,0.0,5.3841,1.4335,0.0343,41.6899,"TEXMARK CHEMICALS INC,HARRIS,TEXAS,USA",29.7318288,-95.2286656
654,HG0141U,RN100210830,E R CARPENTER LP,ROGER W POWELL PLANT,HARRIS,12.0,2869.0,"INDUSTRIAL ORGANIC CHEMICALS, NEC",2020,13.5296,7.1943,0.0,0.6667,0.1163,0.0404,7.4387,"E R CARPENTER LP,HARRIS,TEXAS,USA",29.7751825,-95.3102505
655,HG0144O,RN100217603,CITY OF HOUSTON,69TH ST WWTP,HARRIS,12.0,4952.0,SEWERAGE SYSTEMS,2020,409.6522,86.1362,0.0,24.3148,3.1549,7.8327,43.2298,"CITY OF HOUSTON,HARRIS,TEXAS,USA",29.7604267,-95.3698028
656,HG0175D,RN100716661,PASADENA REFINING SYSTEM INC,PASADENA REFINING SYSTEM,HARRIS,12.0,2911.0,PETROLEUM REFINING,2020,223.9451,366.3599,0.0,73.6989,72.0345,496.8234,231.5072,"PASADENA REFINING SYSTEM INC,HARRIS,TEXAS,USA",29.6910625,-95.2091006
